Process_Id,Client_Id,Client_Segment,Recorded,Process_Name,Duration,Cost,Number_of_Errors
441,108X50,Individual,2024-06-21 19:10,Deposit,10,25,0
442,456X39,Individual,2024-06-21 19:05,Deposit,22,21,1
443,630Z79,Individual,2024-06-21 18:45,Loan,128,40,0
444,849J42,Corporate,2024-06-21 18:21,Withdrawal,8,-1,0
445,193F35,Individual,2024-06-21 17:54,Loan,,45,0
446,955P91,Individual,2024-06-21 17:43,Withdrawal,145,11,0
447,498N98,Individual,2024-06-21 16:50,Withdrawal,9,8,0
448,231J96,Individual,2024-06-21 16:33,Loan,30,,3
449,942F65,Individual,2024-06-21 15:49,Loan,492,55,0
450,710X54,Individual,2024-06-21 14:30,Loan,31,60,0
451,612V96,Corporate,2024-06-21 14:16,Withdrawal,-4,,0
452,639D70,Corporate,2024-06-21 14:13,Withdrawal,280,22,1
453,573G19,Corporate,2024-06-21 13:45,Loan,31,63,1
454,209P59,Individual,2024-06-21 13:28,Withdrawal,102,14,0
455,551L60,Individual,2024-06-21 12:51,Withdrawal,4,-5,1
456,438N72,Corporate,2024-06-21 12:49,Loan,32,59,0
457,139H56,Corporate,2024-06-21 11:48,Withdrawal,-3,1,1
458,299T42,Corporate,2024-06-21 11:46,Deposit,4,35,0
459,464D75,Individual,2024-06-21 11:39,Loan,27,44,0
460,972P66,Corporate,2024-06-21 11:07,Deposit,17,23,2
461,607W23,Individual,2024-06-21 10:49,Deposit,9,436,0
462,959Y35,Corporate,2024-06-21 10:38,Deposit,13,28,1
463,252D35,Individual,2024-06-21 10:27,Deposit,14,28,0
464,162P20,Corporate,2024-06-21 10:03,Deposit,8,,0
465,730Z52,Corporate,2024-06-21 9:30,Deposit,,31,0
466,798F22,Corporate,2024-06-21 9:24,Loan,23,39,1
467,229H67,Individual,2024-06-21 8:46,Loan,27,48,3
468,513B39,Corporate,2024-06-21 8:24,Withdrawal,0,-11,0
469,436Z47,Individual,2024-06-21 8:21,Loan,26,63,0
470,801Z30,Individual,2024-06-21 8:17,Deposit,6,20,0
471,702A73,Corporate,2024-06-21 8:12,Loan,35,44,0
472,671V30,Individual,2024-06-21 7:54,Deposit,10,24,0
473,703V32,Corporate,2024-06-21 7:10,Deposit,17,24,0
474,369B42,Individual,2024-06-21 6:21,Loan,428,46,1
475,822W50,Individual,2024-06-21 6:19,Deposit,5,14,0
476,600U91,Corporate,2024-06-21 5:45,Deposit,10,11,0
477,852V87,Individual,2024-06-21 4:07,Deposit,,14,0
478,353N79,Individual,2024-06-21 4:01,Deposit,335,11,1
479,303X58,Individual,2024-06-21 2:18,Deposit,4,35,0
480,489Y16,Individual,2024-06-21 1:20,Loan,28,48,0
481,780N79,Individual,2024-06-21 0:38,Deposit,,13,1
482,225L86,Individual,2024-06-21 0:38,Loan,25,44,0
483,672L17,Individual,2024-06-21 0:38,Loan,32,58,0
484,693B38,Individual,2024-06-21 0:30,Loan,27,45,0
485,590M36,Individual,2024-06-20 23:33,Loan,28,48,3
486,775X56,Corporate,2024-06-20 22:06,Loan,27,50,0
487,560A26,Individual,2024-06-20 21:36,Deposit,5,14,0
488,443Z50,Corporate,2024-06-20 21:07,Loan,27,46,0
489,607T97,Corporate,2024-06-20 20:50,Loan,21,55,0
490,229K92,Individual,2024-06-20 20:40,Withdrawal,4,22,2
491,856W20,Corporate,2024-06-20 20:03,Loan,256,45,0
492,162M56,Corporate,2024-06-20 19:41,Loan,30,19,0
493,911F25,Corporate,2024-06-20 19:41,Withdrawal,-5,692,0
494,941G31,Individual,2024-06-20 19:24,Loan,426,58,0
495,568E93,Individual,2024-06-20 19:24,Deposit,6,,1
496,332H88,Corporate,2024-06-20 19:20,Loan,142,57,0
497,437N84,Corporate,2024-06-20 19:14,Withdrawal,12,0,2
498,280O79,Corporate,2024-06-20 19:08,Loan,28,40,0
499,502Y41,Corporate,2024-06-20 18:07,Deposit,17,18,0
500,152K60,Individual,2024-06-20 18:02,Loan,35,67,0
501,306M37,Corporate,2024-06-20 17:54,Deposit,15,17,0
502,727F85,Individual,2024-06-20 17:54,Deposit,9,15,0
503,980U76,Corporate,2024-06-20 17:39,Withdrawal,6,7,0
504,191X58,Individual,2024-06-20 17:05,Withdrawal,11,,0
505,430M57,Individual,2024-06-20 17:04,Deposit,5,11,0
506,110T70,Individual,2024-06-20 16:03,Loan,35,59,0
507,398M60,Individual,2024-06-20 15:15,Withdrawal,2,7,0
508,830G73,Corporate,2024-06-20 15:07,Withdrawal,,-2,0
509,646O55,Corporate,2024-06-20 15:06,Deposit,7,11,3
510,326Y51,Corporate,2024-06-20 14:50,Withdrawal,5,9,0
511,349M12,Corporate,2024-06-20 14:46,Loan,24,50,0
512,704P28,Corporate,2024-06-20 13:51,Withdrawal,15,846,2
513,387C45,Individual,2024-06-20 13:29,Loan,30,50,3
514,689H57,Corporate,2024-06-20 12:15,Deposit,,13,0
515,291F81,Individual,2024-06-20 11:31,Deposit,21,,0
516,383T50,Corporate,2024-06-20 11:10,Withdrawal,12,-2,0
517,816Z79,Individual,2024-06-20 10:59,Withdrawal,5,7,0
518,845R38,Corporate,2024-06-20 9:49,Deposit,6,6,0
519,579J70,Individual,2024-06-20 9:42,Withdrawal,2,18,0
520,506F78,Corporate,2024-06-20 9:23,Withdrawal,11,4,1
521,379C27,Corporate,2024-06-20 9:06,Loan,34,46,0
522,135R89,Individual,2024-06-20 7:31,Withdrawal,1,9,0
523,832N79,Individual,2024-06-20 7:25,Deposit,10,34,0
524,402N65,Individual,2024-06-20 7:09,Deposit,10,25,2
525,541L14,Corporate,2024-06-20 7:09,Deposit,17,21,0
526,135E37,Corporate,2024-06-20 6:54,Loan,32,56,0
527,572N68,Corporate,2024-06-20 6:37,Withdrawal,-2,-8,2
528,264Z84,Individual,2024-06-20 5:17,Loan,38,,0
529,272P95,Individual,2024-06-20 5:09,Deposit,6,20,0
530,892W83,Corporate,2024-06-20 4:43,Deposit,7,20,2
531,200H37,Individual,2024-06-20 4:19,Deposit,9,-8,0
532,389B37,Individual,2024-06-20 3:50,Deposit,332,22,0
533,241B48,Corporate,2024-06-20 3:15,Loan,34,47,0
534,122Z96,Individual,2024-06-20 3:13,Deposit,13,6,0
535,388K88,Individual,2024-06-20 3:04,Loan,31,64,0
536,910X35,Individual,2024-06-20 3:01,Withdrawal,0,17,0
537,452N43,Corporate,2024-06-20 2:56,Withdrawal,1,11,0
538,408L19,Individual,2024-06-20 1:45,Withdrawal,11,,0
539,613E94,Corporate,2024-06-20 1:39,Loan,,49,0
540,361J80,Individual,2024-06-20 0:47,Withdrawal,1,15,0
541,108B75,Corporate,2024-06-20 0:30,Withdrawal,13,,0
542,883X63,Individual,2024-06-19 22:29,Deposit,8,33,0
543,898F57,Corporate,2024-06-19 22:00,Deposit,8,41,0
544,476U17,Corporate,2024-06-19 21:42,Loan,,46,0
545,104U48,Individual,2024-06-19 21:36,Loan,29,49,1
546,379O70,Individual,2024-06-19 21:19,Withdrawal,8,-9,0
547,391Z47,Corporate,2024-06-19 20:35,Deposit,9,-3,0
548,183G14,Individual,2024-06-19 19:44,Deposit,7,24,0
549,418O34,Corporate,2024-06-19 19:42,Withdrawal,4,1,2
550,662T68,Individual,2024-06-19 18:45,Withdrawal,4,22,0
551,535P59,Corporate,2024-06-19 17:51,Withdrawal,-2,5,0
552,195B20,Individual,2024-06-19 16:43,Loan,,45,0
553,356A94,Individual,2024-06-19 16:32,Loan,29,,2
554,530G66,Individual,2024-06-19 16:29,Deposit,11,26,0
555,484E80,Individual,2024-06-19 16:09,Deposit,4,12,0
556,105T18,Corporate,2024-06-19 15:39,Deposit,251,18,0
557,797R97,Corporate,2024-06-19 15:05,Loan,25,56,0
558,604D12,Individual,2024-06-19 14:19,Deposit,14,14,0
559,655S92,Corporate,2024-06-19 13:35,Deposit,19,11,0
560,838M37,Individual,2024-06-19 13:04,Deposit,16,870,0
561,892C69,Corporate,2024-06-19 13:01,Loan,23,44,0
562,490A80,Corporate,2024-06-19 12:53,Loan,24,37,0
563,673P47,Individual,2024-06-19 12:24,Withdrawal,8,7,0
564,739J89,Corporate,2024-06-19 12:21,Deposit,2,12,0
565,625T54,Individual,2024-06-19 11:27,Loan,21,54,0
566,211R86,Individual,2024-06-19 9:52,Deposit,11,12,0
567,317N64,Individual,2024-06-19 9:44,Loan,338,63,0
568,223D97,Individual,2024-06-19 9:37,Withdrawal,371,4,0
569,919J65,Individual,2024-06-19 8:54,Loan,32,38,0
570,982P88,Corporate,2024-06-19 7:41,Loan,25,47,0
571,772Z75,Corporate,2024-06-19 7:28,Deposit,10,30,0
572,165X17,Individual,2024-06-19 7:17,Deposit,6,,0
573,919E17,Individual,2024-06-19 6:38,Deposit,7,14,0
574,940X75,Individual,2024-06-19 6:18,Loan,35,54,3
575,211N13,Individual,2024-06-19 6:17,Deposit,13,746,0
576,880I44,Corporate,2024-06-19 6:15,Deposit,8,,0
577,955W18,Corporate,2024-06-19 6:13,Withdrawal,-1,5,0
578,987M31,Individual,2024-06-19 6:03,Deposit,6,21,0
579,265J79,Individual,2024-06-19 6:03,Deposit,11,25,1
580,911X97,Corporate,2024-06-19 5:11,Loan,25,41,0
581,932Z64,Individual,2024-06-19 4:46,Withdrawal,10,,0
582,571N76,Corporate,2024-06-19 4:45,Deposit,14,19,0
583,400G93,Corporate,2024-06-19 3:26,Deposit,7,18,0
584,709T44,Corporate,2024-06-19 3:24,Loan,28,61,2
585,385M86,Corporate,2024-06-19 3:10,Deposit,7,35,0
586,219H78,Corporate,2024-06-19 2:51,Deposit,15,377,0
587,156W46,Corporate,2024-06-19 2:38,Deposit,9,18,1
588,997M38,Corporate,2024-06-19 2:05,Withdrawal,10,10,0
589,531U30,Corporate,2024-06-19 1:49,Withdrawal,-1,18,0
590,729E80,Corporate,2024-06-19 1:35,Withdrawal,4,7,1
591,930P97,Corporate,2024-06-19 0:11,Deposit,5,21,1
592,950Z68,Corporate,2024-06-19 0:08,Loan,25,355,2
593,463J13,Individual,2024-06-18 23:52,Loan,25,45,1
594,728A63,Individual,2024-06-18 22:53,Deposit,8,20,0
595,281V28,Corporate,2024-06-18 22:40,Loan,249,63,0
596,202L62,Corporate,2024-06-18 22:18,Loan,32,48,0
597,459T29,Corporate,2024-06-18 22:13,Loan,25,59,2
598,107P14,Corporate,2024-06-18 22:11,Withdrawal,-9,5,0
599,220L27,Individual,2024-06-18 22:05,Loan,35,51,0
600,290H22,Individual,2024-06-18 21:43,Withdrawal,4,12,0
601,400J29,Corporate,2024-06-18 21:34,Deposit,11,39,0
602,352D90,Individual,2024-06-18 21:15,Deposit,150,21,0
603,436K71,Individual,2024-06-18 21:14,Loan,32,49,0
604,898S13,Corporate,2024-06-18 20:50,Withdrawal,2,9,0
605,708D22,Individual,2024-06-18 20:43,Withdrawal,5,18,0
606,732U98,Corporate,2024-06-18 19:43,Deposit,9,22,2
607,457O17,Individual,2024-06-18 19:43,Withdrawal,2,17,0
608,467A97,Corporate,2024-06-18 19:37,Deposit,12,17,0
609,839X60,Individual,2024-06-18 19:19,Loan,37,55,0
610,949V71,Individual,2024-06-18 17:46,Withdrawal,9,6,0
611,766R50,Corporate,2024-06-18 17:18,Deposit,6,39,0
612,629F67,Individual,2024-06-18 17:07,Withdrawal,0,13,0
613,269B36,Individual,2024-06-18 16:28,Deposit,7,15,0
614,810J37,Individual,2024-06-18 16:15,Loan,27,36,0
615,346X35,Individual,2024-06-18 15:59,Withdrawal,2,11,1
616,669J86,Individual,2024-06-18 15:46,Withdrawal,5,18,0
617,529S76,Corporate,2024-06-18 15:30,Withdrawal,13,25,0
618,488I99,Individual,2024-06-18 15:22,Withdrawal,8,1,1
619,895D58,Corporate,2024-06-18 15:17,Deposit,11,,0
620,693S32,Individual,2024-06-18 15:13,Loan,28,,0
621,365U13,Individual,2024-06-18 14:50,Loan,23,44,0
622,598U84,Corporate,2024-06-18 14:40,Deposit,4,19,0
623,688T23,Corporate,2024-06-18 14:26,Loan,36,50,0
624,221J77,Corporate,2024-06-18 14:00,Withdrawal,418,17,0
625,145A30,Corporate,2024-06-18 13:45,Loan,36,52,0
626,632H20,Individual,2024-06-18 12:59,Withdrawal,5,9,0
627,163X46,Individual,2024-06-18 12:48,Withdrawal,-1,,0
628,929W81,Corporate,2024-06-18 11:42,Withdrawal,4,7,1
629,169F61,Individual,2024-06-18 10:55,Withdrawal,4,,1
630,658D25,Corporate,2024-06-18 10:18,Deposit,4,39,0
631,615D91,Corporate,2024-06-18 10:00,Loan,34,50,0
632,487J13,Corporate,2024-06-18 9:57,Withdrawal,4,7,0
633,777H32,Corporate,2024-06-18 9:49,Withdrawal,13,17,0
634,668Q26,Individual,2024-06-18 9:40,Deposit,7,24,1
635,327D77,Individual,2024-06-18 9:36,Loan,21,39,0
636,581F41,Corporate,2024-06-18 9:01,Deposit,9,14,0
637,642T45,Individual,2024-06-18 8:32,Withdrawal,1,35,0
638,964S31,Individual,2024-06-18 8:26,Withdrawal,0,150,0
639,744U33,Corporate,2024-06-18 8:26,Loan,18,69,0
640,577Z47,Corporate,2024-06-18 8:12,Deposit,8,13,1
641,718E87,Corporate,2024-06-18 7:57,Loan,26,59,0
642,183D13,Individual,2024-06-18 6:10,Withdrawal,6,13,0
643,578M99,Individual,2024-06-18 4:35,Deposit,103,42,1
644,599F37,Individual,2024-06-18 4:30,Withdrawal,6,8,0
645,760T98,Corporate,2024-06-18 4:05,Loan,35,37,0
646,136T84,Corporate,2024-06-18 3:48,Withdrawal,7,2,0
647,522D17,Individual,2024-06-18 2:56,Deposit,10,31,1
648,206I91,Corporate,2024-06-18 1:28,Withdrawal,10,,0
649,502G91,Individual,2024-06-18 0:37,Loan,30,45,1
650,859K99,Individual,2024-06-18 0:14,Withdrawal,7,-11,0
651,497O45,Individual,2024-06-17 23:40,Withdrawal,,12,0
652,573Q63,Corporate,2024-06-17 23:12,Loan,27,37,1
653,419I30,Corporate,2024-06-17 23:01,Loan,30,53,0
654,187D77,Individual,2024-06-17 22:43,Withdrawal,0,,0
655,133L26,Corporate,2024-06-17 22:10,Loan,467,66,0
656,811R52,Individual,2024-06-17 21:19,Deposit,14,26,0
657,120C84,Corporate,2024-06-17 21:14,Withdrawal,-1,-1,0
658,847I71,Individual,2024-06-17 20:20,Loan,208,44,0
659,295X41,Individual,2024-06-17 19:23,Withdrawal,7,7,0
660,389G59,Corporate,2024-06-17 18:43,Deposit,4,17,1
661,214D54,Individual,2024-06-17 17:59,Deposit,,,2
662,261X53,Individual,2024-06-17 16:40,Loan,29,51,0
663,837Q10,Individual,2024-06-17 16:36,Withdrawal,-2,10,1
664,524M53,Individual,2024-06-17 16:34,Deposit,6,21,0
665,688M39,Individual,2024-06-17 14:46,Deposit,11,12,0
666,426U39,Corporate,2024-06-17 14:28,Withdrawal,7,,0
667,905O81,Corporate,2024-06-17 14:22,Deposit,13,16,0
668,259K80,Corporate,2024-06-17 14:20,Deposit,5,748,0
669,806D38,Corporate,2024-06-17 14:15,Deposit,,11,0
670,723S55,Corporate,2024-06-17 14:11,Deposit,279,29,1
671,740Q31,Corporate,2024-06-17 14:07,Deposit,15,11,3
672,506C60,Corporate,2024-06-17 13:49,Loan,27,46,0
673,285T39,Corporate,2024-06-17 13:43,Deposit,7,36,0
674,764P20,Individual,2024-06-17 13:07,Deposit,10,21,0
675,728Z95,Individual,2024-06-17 12:37,Withdrawal,8,17,0
676,457Q38,Individual,2024-06-17 11:23,Withdrawal,1,16,0
677,707U34,Individual,2024-06-17 11:13,Loan,26,,0
678,881L13,Corporate,2024-06-17 10:44,Loan,43,,3
679,132E55,Corporate,2024-06-17 10:43,Deposit,5,8,3
680,390O99,Corporate,2024-06-17 10:03,Withdrawal,3,26,2
681,164H67,Corporate,2024-06-17 9:29,Deposit,268,8,0
682,922A40,Individual,2024-06-17 9:22,Withdrawal,11,19,0
683,719V88,Corporate,2024-06-17 8:43,Loan,34,56,0
684,795Z38,Individual,2024-06-17 8:26,Deposit,0,18,0
685,579Z39,Individual,2024-06-17 8:20,Deposit,13,15,0
686,359U38,Corporate,2024-06-17 8:15,Loan,35,35,1
687,334W45,Corporate,2024-06-17 7:49,Withdrawal,0,18,0
688,333X90,Corporate,2024-06-17 7:42,Loan,28,28,0
689,490R45,Individual,2024-06-17 7:39,Deposit,16,,0
690,608O29,Corporate,2024-06-17 7:26,Withdrawal,2,16,0
691,812U22,Corporate,2024-06-17 7:18,Deposit,11,17,0
692,830D30,Corporate,2024-06-17 7:03,Loan,28,45,0
693,417K46,Individual,2024-06-17 6:44,Withdrawal,0,5,0
694,428D65,Corporate,2024-06-17 6:40,Deposit,12,24,0
695,458A87,Corporate,2024-06-17 6:32,Withdrawal,6,4,1
696,254U75,Corporate,2024-06-17 6:23,Withdrawal,0,13,0
697,516J61,Corporate,2024-06-17 5:54,Withdrawal,7,7,2
698,834J64,Corporate,2024-06-17 5:39,Withdrawal,-3,3,0
699,663H61,Individual,2024-06-17 4:47,Loan,27,52,0
700,449W74,Individual,2024-06-17 4:30,Deposit,11,16,0
701,629M15,Corporate,2024-06-17 4:21,Deposit,0,,0
702,222L31,Individual,2024-06-17 4:00,Deposit,13,23,1
703,959R42,Individual,2024-06-17 3:35,Loan,30,63,0
704,471D68,Individual,2024-06-17 3:25,Deposit,15,18,3
705,966V79,Corporate,2024-06-17 3:16,Withdrawal,-8,9,0
706,526O19,Individual,2024-06-17 3:09,Deposit,14,18,1
707,126N35,Corporate,2024-06-17 2:12,Withdrawal,10,6,1
708,211L98,Individual,2024-06-17 1:46,Withdrawal,5,8,0
709,440Z70,Corporate,2024-06-17 0:54,Withdrawal,3,-1,1
710,715S56,Individual,2024-06-17 0:52,Loan,28,,2
711,814O28,Corporate,2024-06-17 0:49,Deposit,14,22,0
712,838I16,Corporate,2024-06-17 0:38,Loan,26,57,0
713,253P30,Individual,2024-06-17 0:32,Withdrawal,4,15,2
714,339J88,Corporate,2024-06-17 0:31,Deposit,14,12,0
715,637S55,Individual,2024-06-17 0:00,Loan,,41,0
716,852Y55,Individual,2024-06-16 23:43,Loan,28,30,0
717,149P99,Individual,2024-06-16 23:38,Withdrawal,10,21,2
718,317Q27,Corporate,2024-06-16 23:37,Withdrawal,10,,0
719,296E81,Individual,2024-06-16 23:14,Withdrawal,3,12,1
720,370L52,Corporate,2024-06-16 23:09,Deposit,10,21,0
721,161Q16,Individual,2024-06-16 22:53,Loan,38,45,0
722,498U16,Corporate,2024-06-16 22:29,Withdrawal,14,6,0
723,729Z54,Corporate,2024-06-16 20:52,Loan,29,47,2
724,607X29,Individual,2024-06-16 20:45,Withdrawal,-1,17,0
725,896M73,Corporate,2024-06-16 18:14,Loan,31,171,0
726,422E98,Corporate,2024-06-16 17:31,Withdrawal,3,4,0
727,741Y97,Individual,2024-06-16 17:00,Loan,25,54,0
728,117A10,Corporate,2024-06-16 16:57,Deposit,5,2,3
729,183F50,Corporate,2024-06-16 16:50,Deposit,9,26,0
730,735O70,Corporate,2024-06-16 16:13,Deposit,315,17,0
731,106E12,Corporate,2024-06-16 15:35,Withdrawal,5,5,0
732,499L40,Corporate,2024-06-16 15:30,Withdrawal,1,-3,0
733,831F19,Individual,2024-06-16 15:03,Loan,402,47,0
734,615G87,Individual,2024-06-16 15:02,Loan,,56,1
735,707I89,Corporate,2024-06-16 14:44,Deposit,11,,1
736,700V63,Corporate,2024-06-16 14:28,Withdrawal,0,18,0
737,989R44,Corporate,2024-06-16 13:44,Withdrawal,-4,1,0
738,987M75,Corporate,2024-06-16 12:39,Withdrawal,-3,22,1
739,695L73,Individual,2024-06-16 12:33,Withdrawal,3,-3,2
740,260Q37,Corporate,2024-06-16 12:04,Deposit,8,38,0
741,505Q30,Individual,2024-06-16 11:45,Withdrawal,-1,30,1
742,414H47,Individual,2024-06-16 11:34,Withdrawal,6,5,3
743,652K57,Corporate,2024-06-16 10:46,Deposit,8,15,1
744,521Y91,Individual,2024-06-16 9:47,Deposit,7,,3
745,846F32,Corporate,2024-06-16 9:22,Loan,,49,0
746,437Z24,Individual,2024-06-16 9:21,Deposit,3,20,0
747,222L16,Corporate,2024-06-16 8:59,Loan,32,44,4
748,368B61,Corporate,2024-06-16 8:13,Deposit,16,20,2
749,318B13,Individual,2024-06-16 7:54,Deposit,359,6,0
750,803G44,Corporate,2024-06-16 7:19,Withdrawal,12,10,0
751,586D81,Corporate,2024-06-16 7:08,Withdrawal,2,15,0
752,145U67,Individual,2024-06-16 7:00,Deposit,13,16,0
753,445C87,Corporate,2024-06-16 6:47,Withdrawal,7,-4,1
754,209J30,Individual,2024-06-16 6:18,Loan,37,,0
755,808S19,Individual,2024-06-16 6:14,Deposit,,18,0
756,163C34,Individual,2024-06-16 5:28,Loan,34,,0
757,622P72,Individual,2024-06-16 5:07,Deposit,23,19,0
758,931Z51,Corporate,2024-06-16 4:40,Deposit,10,14,0
759,310Q95,Individual,2024-06-16 4:36,Deposit,1,18,1
760,846V84,Individual,2024-06-16 4:36,Deposit,0,35,0
761,843U69,Corporate,2024-06-16 4:24,Deposit,8,23,0
762,244G51,Individual,2024-06-16 4:07,Withdrawal,4,-6,0
763,732T23,Individual,2024-06-16 3:45,Loan,211,53,0
764,596P58,Individual,2024-06-16 3:15,Deposit,9,27,0
765,254R19,Corporate,2024-06-16 1:57,Withdrawal,12,16,0
766,759H62,Individual,2024-06-16 1:10,Deposit,8,34,1
767,478N15,Corporate,2024-06-16 0:58,Deposit,10,,1
768,442U87,Individual,2024-06-16 0:48,Loan,29,42,0
769,498E85,Individual,2024-06-16 0:27,Deposit,7,27,0
770,239Z66,Individual,2024-06-16 0:25,Loan,23,65,0
771,719P83,Individual,2024-06-16 0:23,Deposit,10,20,0
772,832G68,Corporate,2024-06-16 0:21,Withdrawal,15,17,0
773,666N90,Corporate,2024-06-15 23:54,Deposit,17,350,3
774,453J48,Corporate,2024-06-15 23:50,Withdrawal,6,13,0
775,751J46,Individual,2024-06-15 23:22,Withdrawal,10,10,3
776,681P28,Individual,2024-06-15 23:11,Withdrawal,6,11,0
777,137D59,Corporate,2024-06-15 22:37,Withdrawal,-1,-4,0
778,164W48,Corporate,2024-06-15 22:24,Deposit,15,18,0
779,671X38,Individual,2024-06-15 22:19,Deposit,15,18,0
780,961X88,Corporate,2024-06-15 21:59,Withdrawal,,577,0
781,439M53,Corporate,2024-06-15 21:53,Withdrawal,175,17,0
782,364I71,Individual,2024-06-15 21:23,Loan,22,51,0
783,377E40,Corporate,2024-06-15 19:54,Deposit,16,34,0
784,176N54,Corporate,2024-06-15 18:46,Loan,35,45,0
785,666K39,Individual,2024-06-15 18:36,Withdrawal,8,18,1
786,317I38,Corporate,2024-06-15 18:23,Loan,39,70,2
787,488J57,Individual,2024-06-15 18:16,Loan,37,64,3
788,382A88,Corporate,2024-06-15 17:25,Withdrawal,4,17,0
789,238D54,Corporate,2024-06-15 16:53,Loan,21,40,0
790,724L35,Individual,2024-06-15 16:15,Loan,,,0
791,888C72,Individual,2024-06-15 14:54,Deposit,13,,0
792,491C13,Individual,2024-06-15 14:18,Withdrawal,-2,612,0
793,433G91,Individual,2024-06-15 14:13,Deposit,,46,0
794,881X46,Corporate,2024-06-15 13:48,Deposit,17,13,0
795,247Z47,Corporate,2024-06-15 13:31,Withdrawal,3,-8,0
796,518N54,Individual,2024-06-15 13:27,Loan,24,34,0
797,926J71,Individual,2024-06-15 13:21,Withdrawal,246,16,1
798,469Q14,Corporate,2024-06-15 12:50,Withdrawal,241,27,0
799,168Q43,Corporate,2024-06-15 12:30,Withdrawal,,10,0
800,418A97,Individual,2024-06-15 12:26,Withdrawal,10,-4,0
801,497U58,Individual,2024-06-15 11:47,Loan,326,46,1
802,526Y24,Individual,2024-06-15 11:38,Deposit,8,31,0
803,337E58,Corporate,2024-06-15 11:34,Loan,29,48,0
804,159A13,Individual,2024-06-15 11:19,Deposit,10,37,0
805,237H39,Corporate,2024-06-15 11:03,Withdrawal,5,15,0
806,596D13,Individual,2024-06-15 10:33,Loan,,46,1
807,417L77,Individual,2024-06-15 9:23,Withdrawal,285,6,0
808,722T35,Corporate,2024-06-15 9:06,Withdrawal,12,16,1
809,586Z82,Individual,2024-06-15 8:51,Withdrawal,-6,,0
810,842Y22,Individual,2024-06-15 8:32,Loan,30,51,0
811,282G31,Individual,2024-06-15 7:18,Withdrawal,13,6,0
812,351M58,Corporate,2024-06-15 7:18,Deposit,10,18,2
813,302Z33,Corporate,2024-06-15 6:56,Withdrawal,,26,0
814,837D99,Individual,2024-06-15 6:55,Loan,34,50,0
815,138C46,Individual,2024-06-15 6:15,Loan,,51,0
816,576O65,Individual,2024-06-15 5:52,Withdrawal,14,40,0
817,422W28,Corporate,2024-06-15 5:43,Deposit,3,9,0
818,593B75,Individual,2024-06-15 5:23,Withdrawal,7,585,0
819,719V95,Individual,2024-06-15 5:08,Loan,35,825,0
820,212M44,Corporate,2024-06-15 4:07,Withdrawal,2,423,0
821,399Z54,Individual,2024-06-15 4:00,Withdrawal,4,12,0
822,138E46,Corporate,2024-06-15 3:59,Loan,30,,0
823,388A69,Individual,2024-06-15 3:15,Loan,25,51,2
824,888N32,Individual,2024-06-15 3:09,Loan,38,42,0
825,974C20,Corporate,2024-06-15 3:08,Loan,,35,1
826,488Z83,Corporate,2024-06-15 3:02,Deposit,14,16,0
827,764C24,Individual,2024-06-15 2:35,Withdrawal,7,3,0
828,339Q24,Individual,2024-06-15 2:01,Loan,21,65,0
829,991U28,Corporate,2024-06-15 1:54,Loan,42,55,0
830,298M33,Corporate,2024-06-15 0:17,Withdrawal,6,-21,3
831,854S82,Corporate,2024-06-14 23:07,Deposit,11,18,0
832,441T59,Individual,2024-06-14 22:42,Loan,25,27,0
833,153L12,Individual,2024-06-14 22:38,Loan,30,43,0
834,762M82,Individual,2024-06-14 21:49,Deposit,329,21,0
835,593H22,Individual,2024-06-14 21:29,Deposit,7,16,0
836,973R63,Individual,2024-06-14 19:21,Loan,27,45,0
837,930D43,Corporate,2024-06-14 18:38,Loan,30,41,0
838,474U77,Individual,2024-06-14 18:19,Loan,28,,0
839,712X39,Individual,2024-06-14 17:21,Withdrawal,,5,0
840,794E65,Individual,2024-06-14 17:07,Loan,25,46,3
841,130T37,Individual,2024-06-14 16:32,Deposit,6,26,0
842,581V59,Individual,2024-06-14 15:35,Deposit,13,13,0
843,979J12,Corporate,2024-06-14 15:10,Deposit,12,,0
844,592D63,Corporate,2024-06-14 14:52,Loan,19,54,0
845,605D22,Corporate,2024-06-14 14:43,Loan,32,43,0
846,817B23,Corporate,2024-06-14 13:23,Deposit,14,39,0
847,172W46,Corporate,2024-06-14 13:21,Withdrawal,343,11,0
848,494L54,Individual,2024-06-14 13:07,Loan,19,,0
849,574J42,Individual,2024-06-14 11:18,Deposit,1,953,0
850,508H98,Corporate,2024-06-14 10:48,Withdrawal,-2,,0
851,926Q36,Corporate,2024-06-14 10:46,Deposit,2,,0
852,425U19,Corporate,2024-06-14 9:47,Loan,,44,1
853,455N14,Corporate,2024-06-14 9:14,Withdrawal,11,7,3
854,767H26,Corporate,2024-06-14 9:10,Withdrawal,10,-4,0
855,271M35,Corporate,2024-06-14 8:04,Loan,36,52,0
856,785S85,Corporate,2024-06-14 7:48,Loan,32,45,0
857,167G87,Corporate,2024-06-14 7:27,Loan,38,40,0
858,621R97,Individual,2024-06-14 6:28,Withdrawal,-3,9,0
859,935T26,Individual,2024-06-14 4:49,Deposit,13,13,0
860,368R18,Individual,2024-06-14 4:35,Deposit,16,3,0
861,253T46,Corporate,2024-06-14 4:23,Deposit,13,29,0
